Gender,Age,Family_ID,Work_ID,School_ID,Work_Status,School_Status,Infection_Status
0,37,39931,1155,,1,0,S
0,67,39933,,,-2,0,S
1,48,39934,3385,,1,0,S
0,45,39936,3919,,1,0,S
0,52,39936,2841,,1,0,S
0,90,39937,,,-2,0,S
1,83,39939,,,-2,0,S
1,76,39939,,,-2,0,S
1,38,39940,1760,,1,0,S
1,39,39940,3171,,1,0,S
0,36,39941,747,,1,0,S
1,40,39945,1366,,1,0,S
1,42,39945,4475,,1,0,S
0,63,39947,2172,,1,0,S
1,78,39948,,,-2,0,S
0,15,39950,,31,-1,1,S
0,47,39950,3684,,1,0,S
1,96,39950,,,-2,0,S
1,66,39954,,,-2,0,S
0,88,39958,,,-2,0,S
1,76,39961,,,-2,0,S
0,9,39961,,39,-1,3,S
0,33,39965,999,,1,0,S
0,20,39966,,,0,0,S
1,9,39967,,18,-1,3,S
1,3,39969,,47,-1,5,S
0,33,39970,4564,,1,0,S
0,36,39971,1465,,1,0,S
1,75,39971,,,-2,0,S
0,52,39975,,,0,0,S
0,37,39976,2902,,1,0,S
1,32,39978,,,0,0,S
1,51,39981,461,,1,0,S
0,35,39981,2676,,1,0,S
1,94,39982,,,-2,0,S
0,3,39982,,31,-1,5,S
0,83,39985,,,-2,0,S
1,40,39985,4226,,1,0,S
0,86,39987,,,-2,0,S
1,88,39989,,,-2,0,S
0,22,39990,4025,,1,0,S
0,31,39991,3682,,1,0,S
0,98,39993,,,-2,0,S
1,65,39993,2912,,1,0,S
1,96,39994,,,-2,0,S
1,41,39998,,,0,0,S
1,12,39999,,37,-1,2,S
1,55,40000,3026,,1,0,S
1,24,40002,2945,,1,0,S
0,5,40007,,53,-1,4,S
0,89,40009,,,-2,0,S
1,0,40018,,19,-1,6,S
1,51,40019,1183,,1,0,S
1,19,40020,,,0,0,S
1,13,40023,,29,-1,2,S
0,94,40024,,,-2,0,S
1,57,40026,2675,,1,0,S
0,55,40027,,,0,0,S
0,79,40027,,,-2,0,S
1,95,40027,,,-2,0,S
1,23,40029,2778,,1,0,S
1,76,40029,,,-2,0,S
0,3,40030,,50,-1,5,S
1,47,40031,,,0,0,S
0,3,40036,,46,-1,5,S
1,94,40037,,,-2,0,S
1,95,40039,,,-2,0,S
0,65,40042,3153,,1,0,S
1,97,40043,,,-2,0,S
1,51,40043,1287,,1,0,S
0,63,40045,357,,1,0,S
0,45,40050,2103,,1,0,S
0,75,40051,,,-2,0,S
1,81,40053,,,-2,0,S
0,17,40053,,30,-1,1,S
1,89,40055,,,-2,0,S
1,71,40058,,,-2,0,S
0,56,40059,2116,,1,0,S
0,86,40060,,,-2,0,S
1,65,40061,3965,,1,0,S
1,22,40062,,,0,0,S
0,55,40065,771,,1,0,S
1,16,40066,,47,-1,1,S
1,78,40068,,,-2,0,S
1,97,40076,,,-2,0,S
1,75,40077,,,-2,0,S
0,55,40079,2396,,1,0,S
1,57,40085,4597,,1,0,S
1,2,40085,,23,-1,5,S
0,45,40086,1655,,1,0,S
1,18,40091,,,0,0,S
0,33,40096,,,0,0,S
0,67,40098,,,-2,0,S
1,59,40099,3031,,1,0,S
0,48,40100,4153,,1,0,S
1,48,40101,546,,1,0,S
1,78,40106,,,-2,0,S
1,15,40106,,20,-1,1,S
0,34,40110,1998,,1,0,S
0,5,40112,,50,-1,4,S
1,69,40113,,,-2,0,S
1,97,40115,,,-2,0,S
1,32,40116,883,,1,0,S
0,9,40118,,31,-1,3,S
1,56,40124,4760,,1,0,S
1,55,40124,221,,1,0,S
1,94,40126,,,-2,0,S
1,70,40127,,,-2,0,S
1,9,40129,,51,-1,3,S
1,41,40129,1315,,1,0,S
0,17,40132,,3,-1,1,S
1,82,40132,,,-2,0,S
0,44,40134,2822,,1,0,S
0,60,40134,,,0,0,S
1,60,40137,412,,1,0,S
1,96,40139,,,-2,0,S
1,45,40140,4394,,1,0,S
0,43,40141,2043,,1,0,S
0,48,40144,1279,,1,0,S
1,29,40147,2117,,1,0,S
0,72,40148,,,-2,0,S
0,78,40152,,,-2,0,S
0,3,40153,,1,-1,5,S
0,67,40155,,,-2,0,S
0,72,40156,,,-2,0,S
0,77,40156,,,-2,0,S
1,92,40158,,,-2,0,S
0,82,40162,,,-2,0,S
1,40,40168,,,0,0,S
1,52,40169,1472,,1,0,S
0,66,40170,,,-2,0,S
1,86,40178,,,-2,0,S
1,23,40186,3684,,1,0,S
0,66,40187,,,-2,0,S
0,38,40190,1065,,1,0,S
0,29,40192,786,,1,0,S
0,41,40197,4510,,1,0,S
1,5,40198,,43,-1,4,S
1,45,40200,3307,,1,0,S
1,44,40201,1291,,1,0,S
0,90,40202,,,-2,0,S
0,9,40204,,15,-1,3,S
0,22,40206,4152,,1,0,S
1,0,40206,,64,-1,6,S
1,56,40209,4276,,1,0,S
1,54,40211,306,,1,0,S
0,29,40211,328,,1,0,S
0,5,40213,,33,-1,4,S
1,86,40214,,,-2,0,S
0,7,40216,,16,-1,3,S
0,85,40216,,,-2,0,S
1,54,40218,1808,,1,0,S
0,29,40219,754,,1,0,S
0,13,40221,,59,-1,2,S
1,21,40222,3186,,1,0,S
0,19,40223,543,,1,0,S
1,26,40225,,,0,0,S
0,53,40225,1334,,1,0,S
1,68,40228,,,-2,0,S
1,65,40228,1876,,1,0,S
0,16,40229,,61,-1,1,S
1,60,40231,1764,,1,0,S
0,42,40232,4169,,1,0,S
0,59,40232,2651,,1,0,S
0,35,40233,3737,,1,0,S
1,94,40234,,,-2,0,S
1,61,40235,3806,,1,0,S
0,0,40238,,1,-1,6,S
1,86,40241,,,-2,0,S
0,2,40242,,20,-1,5,S
1,49,40244,2283,,1,0,S
1,59,40245,4671,,1,0,S
0,71,40248,,,-2,0,S
0,1,40250,,12,-1,6,S
1,18,40250,2582,,1,0,S
0,69,40252,,,-2,0,S
1,50,40252,4615,,1,0,S
0,57,40256,3240,,1,0,S
0,3,40259,,46,-1,5,S
0,17,40259,,43,-1,1,S
0,45,40260,2040,,1,0,S
1,80,40263,,,-2,0,S
1,68,40264,,,-2,0,S
1,74,40265,,,-2,0,S
1,63,40267,674,,1,0,S
0,72,40272,,,-2,0,S
0,10,40273,,49,-1,3,S
1,78,40274,,,-2,0,S
0,86,40277,,,-2,0,S
1,6,40278,,20,-1,3,S
0,61,40278,2613,,1,0,S
1,67,40280,,,-2,0,S
0,82,40280,,,-2,0,S
1,59,40282,566,,1,0,S
1,33,40284,4546,,1,0,S
1,44,40285,1693,,1,0,S
1,40,40285,926,,1,0,S
0,73,40286,,,-2,0,S
0,2,40287,,61,-1,5,S
0,29,40290,2274,,1,0,S
1,13,40294,,59,-1,2,S
1,35,40295,,,0,0,S
1,51,40295,1969,,1,0,S
1,14,40296,,36,-1,2,S
1,45,40300,1333,,1,0,S
0,25,40304,3977,,1,0,S
1,52,40309,691,,1,0,S
0,94,40310,,,-2,0,S
0,37,40315,4262,,1,0,S
1,29,40315,3124,,1,0,S
0,12,40315,,44,-1,2,S
0,7,40317,,25,-1,3,S
0,92,40320,,,-2,0,S
0,56,40321,2902,,1,0,S
0,41,40321,829,,1,0,S
1,71,40323,,,-2,0,S
0,35,40323,3824,,1,0,S
1,99,40325,,,-2,0,S
1,88,40326,,,-2,0,S
1,80,40327,,,-2,0,S
0,28,40327,4003,,1,0,S
0,56,40330,3633,,1,0,S
1,63,40331,4124,,1,0,S
0,82,40334,,,-2,0,S
1,44,40336,1198,,1,0,S
1,28,40340,1173,,1,0,S
0,24,40340,4229,,1,0,S
0,17,40342,,45,-1,1,S
0,72,40348,,,-2,0,S
1,8,40350,,62,-1,3,S
0,48,40352,,,0,0,S
1,7,40353,,44,-1,3,S
0,98,40354,,,-2,0,S
1,46,40356,3766,,1,0,S
0,56,40357,4229,,1,0,S
0,33,40361,1282,,1,0,S
1,56,40362,2532,,1,0,S
0,69,40364,,,-2,0,S
1,24,40367,,,0,0,S
0,74,40369,,,-2,0,S
0,81,40371,,,-2,0,S
0,48,40372,,,0,0,S
0,76,40372,,,-2,0,S
1,91,40373,,,-2,0,S
0,20,40373,457,,1,0,S
0,20,40375,3254,,1,0,S
0,48,40378,1355,,1,0,S
0,24,40380,452,,1,0,S
0,18,40381,2709,,1,0,S
0,89,40383,,,-2,0,S
1,80,40386,,,-2,0,S
0,30,40387,37,,1,0,S
1,56,40389,2328,,1,0,S
1,79,40389,,,-2,0,S
1,75,40390,,,-2,0,S
1,1,40396,,13,-1,6,S
0,3,40397,,61,-1,5,S
1,91,40398,,,-2,0,S
0,67,40399,,,-2,0,S
0,72,40400,,,-2,0,S
1,69,40401,,,-2,0,S
0,58,40403,1407,,1,0,S
1,47,40407,3796,,1,0,S
0,25,40408,,,0,0,S
0,73,40409,,,-2,0,S
1,50,40409,4202,,1,0,S
1,37,40410,4396,,1,0,S
0,33,40411,640,,1,0,S
0,75,40412,,,-2,0,S
1,69,40413,,,-2,0,S
1,99,40413,,,-2,0,S
0,75,40414,,,-2,0,S
1,84,40416,,,-2,0,S
0,73,40417,,,-2,0,S
0,4,40418,,62,-1,4,S
1,91,40421,,,-2,0,S
1,50,40421,4731,,1,0,S
1,54,40423,4429,,1,0,S
1,39,40425,1519,,1,0,S
0,60,40426,2107,,1,0,S
0,85,40426,,,-2,0,S
1,47,40431,2852,,1,0,S
0,30,40433,3827,,1,0,S
1,76,40435,,,-2,0,S
0,11,40438,,26,-1,3,S
0,50,40438,929,,1,0,S
1,88,40446,,,-2,0,S
0,50,40446,,,0,0,S
0,71,40447,,,-2,0,S
1,31,40449,,,0,0,S
1,92,40450,,,-2,0,S
0,22,40451,2370,,1,0,S
0,83,40455,,,-2,0,S
0,59,40455,4025,,1,0,S
1,42,40456,1095,,1,0,S
0,1,40457,,26,-1,6,S
0,41,40457,763,,1,0,S
1,75,40458,,,-2,0,S
0,13,40459,,20,-1,2,S
0,44,40459,3025,,1,0,S
1,92,40460,,,-2,0,S
1,17,40463,,46,-1,1,S
1,73,40463,,,-2,0,S
0,72,40464,,,-2,0,S
0,64,40465,664,,1,0,S
1,89,40467,,,-2,0,S
1,73,40469,,,-2,0,S
0,33,40471,4257,,1,0,S
0,4,40478,,32,-1,4,S
1,19,40479,,,0,0,S
0,71,40479,,,-2,0,S
1,51,40481,2071,,1,0,S
1,12,40484,,51,-1,2,S
0,5,40486,,47,-1,4,S
0,29,40487,4641,,1,0,S
1,12,40488,,6,-1,2,S
1,29,40490,4557,,1,0,S
1,81,40494,,,-2,0,S
1,77,40495,,,-2,0,S
0,74,40498,,,-2,0,S
1,53,40500,1931,,1,0,S
1,95,40502,,,-2,0,S
1,17,40504,,49,-1,1,S
1,96,40505,,,-2,0,S
1,99,40506,,,-2,0,S
0,3,40512,,62,-1,5,S
0,36,40513,3045,,1,0,S
0,52,40515,,,0,0,S
0,82,40515,,,-2,0,S
1,90,40519,,,-2,0,S
0,68,40521,,,-2,0,S
1,78,40521,,,-2,0,S
1,38,40524,277,,1,0,S
1,39,40525,349,,1,0,S
1,1,40527,,50,-1,6,S
1,43,40528,,,0,0,S
0,53,40537,820,,1,0,S
1,88,40539,,,-2,0,S
1,89,40540,,,-2,0,S
1,35,40541,1087,,1,0,S
0,75,40541,,,-2,0,S
1,37,40543,4185,,1,0,S
1,95,40543,,,-2,0,S
0,82,40553,,,-2,0,S
1,62,40553,2590,,1,0,S
1,55,40557,1591,,1,0,S
0,46,40561,3915,,1,0,S
0,21,40572,555,,1,0,S
0,58,40574,1849,,1,0,S
0,59,40575,2864,,1,0,S
1,38,40576,3335,,1,0,S
0,54,40577,1227,,1,0,S
0,95,40579,,,-2,0,S
0,9,40584,,47,-1,3,S
0,67,40585,,,-2,0,S
0,69,40585,,,-2,0,S
0,27,40587,3422,,1,0,S
1,80,40591,,,-2,0,S
1,99,40591,,,-2,0,S
1,89,40593,,,-2,0,S
0,88,40593,,,-2,0,S
1,96,40596,,,-2,0,S
0,16,40596,,54,-1,1,S
1,54,40597,467,,1,0,S
1,87,40603,,,-2,0,S
0,33,40603,26,,1,0,S
1,87,40605,,,-2,0,S
0,77,40605,,,-2,0,S
1,37,40606,3703,,1,0,S
1,78,40608,,,-2,0,S
1,94,40609,,,-2,0,S
1,46,40612,3088,,1,0,S
1,85,40613,,,-2,0,S
0,53,40614,975,,1,0,S
1,92,40617,,,-2,0,S
0,68,40619,,,-2,0,S
1,9,40622,,18,-1,3,S
0,30,40624,1454,,1,0,S
0,90,40625,,,-2,0,S
0,63,40627,2001,,1,0,S
0,45,40627,4072,,1,0,S
1,63,40629,2720,,1,0,S
0,31,40629,,,0,0,S
0,42,40631,4340,,1,0,S
1,55,40631,3945,,1,0,S
1,15,40637,,27,-1,1,S
1,57,40638,238,,1,0,S
0,61,40641,553,,1,0,S
1,4,40641,,53,-1,4,S
1,26,40643,4218,,1,0,S
0,95,40645,,,-2,0,S
1,18,40645,2495,,1,0,S
0,43,40645,437,,1,0,S
1,20,40646,1843,,1,0,S
0,11,40646,,14,-1,3,S
0,97,40647,,,-2,0,S
1,17,40647,,11,-1,1,S
1,89,40649,,,-2,0,S
1,76,40651,,,-2,0,S
1,17,40656,,50,-1,1,S
0,24,40657,4796,,1,0,S
1,93,40658,,,-2,0,S
1,35,40660,3367,,1,0,S
0,46,40662,,,0,0,S
0,48,40663,612,,1,0,S
0,8,40667,,64,-1,3,S
1,27,40667,,,0,0,S
1,24,40668,3878,,1,0,S
0,14,40669,,47,-1,2,S
1,1,40673,,40,-1,6,S
1,12,40676,,63,-1,2,S
0,87,40676,,,-2,0,S
1,8,40677,,48,-1,3,S
0,24,40678,,,0,0,S
1,15,40683,,29,-1,1,S
0,25,40685,2267,,1,0,S
1,38,40686,2703,,1,0,S
0,58,40687,4093,,1,0,S
0,27,40695,,,0,0,S
0,51,40696,,,0,0,S
0,30,40701,3560,,1,0,S
1,79,40703,,,-2,0,S
1,36,40704,4475,,1,0,S
1,18,40707,4007,,1,0,S
0,19,40708,4686,,1,0,S
1,11,40708,,11,-1,3,S
1,35,40710,1177,,1,0,S
1,78,40711,,,-2,0,S
1,5,40714,,8,-1,4,S
1,40,40714,3559,,1,0,S
1,18,40714,2482,,1,0,S
1,76,40716,,,-2,0,S
1,31,40717,906,,1,0,S
1,31,40717,,,0,0,S
1,75,40720,,,-2,0,S
1,86,40722,,,-2,0,S
0,43,40722,434,,1,0,S
1,90,40728,,,-2,0,S
0,9,40729,,45,-1,3,S
0,72,40731,,,-2,0,S
0,54,40734,4678,,1,0,S
1,91,40734,,,-2,0,S
1,1,40737,,3,-1,6,S
0,80,40739,,,-2,0,S
1,1,40741,,11,-1,6,S
1,86,40741,,,-2,0,S
0,9,40743,,54,-1,3,S
0,39,40744,,,0,0,S
1,30,40744,2244,,1,0,S
1,38,40750,3137,,1,0,S
1,56,40751,,,0,0,S
1,25,40752,3076,,1,0,S
0,0,40753,,10,-1,6,S
0,49,40754,3741,,1,0,S
1,76,40758,,,-2,0,S
1,88,40758,,,-2,0,S
0,14,40759,,63,-1,2,S
0,28,40760,3846,,1,0,S
1,29,40762,470,,1,0,S
1,61,40762,744,,1,0,S
1,43,40764,4675,,1,0,S
1,85,40764,,,-2,0,S
0,5,40770,,42,-1,4,S
1,29,40774,124,,1,0,S
0,92,40777,,,-2,0,S
1,13,40779,,13,-1,2,S
1,30,40783,1374,,1,0,S
0,48,40786,2339,,1,0,S
1,97,40789,,,-2,0,S
1,23,40790,3113,,1,0,S
1,72,40791,,,-2,0,S
1,60,40792,511,,1,0,S
0,52,40794,4695,,1,0,S
1,16,40799,,24,-1,1,S
0,15,40800,,24,-1,1,S
1,15,40801,,11,-1,1,S
1,10,40801,,1,-1,3,S
0,48,40804,985,,1,0,S
0,23,40805,2323,,1,0,S
1,21,40805,1668,,1,0,S
0,37,40809,3468,,1,0,S
0,74,40810,,,-2,0,S
0,10,40811,,21,-1,3,S
0,35,40812,1744,,1,0,S
1,83,40813,,,-2,0,S
0,24,40816,,,0,0,S
1,66,40816,,,-2,0,S
0,66,40818,,,-2,0,S
0,40,40819,2246,,1,0,S
1,92,40820,,,-2,0,S
0,8,40821,,15,-1,3,S
1,76,40822,,,-2,0,S
1,59,40822,4045,,1,0,S
0,18,40823,1677,,1,0,S
1,30,40825,3133,,1,0,S
0,66,40830,,,-2,0,S
0,51,40830,3660,,1,0,S
0,24,40831,1429,,1,0,S
0,65,40833,3130,,1,0,S
1,52,40834,120,,1,0,S
0,43,40837,418,,1,0,S
0,84,40837,,,-2,0,S
1,92,40839,,,-2,0,S
0,81,40843,,,-2,0,S
0,6,40844,,40,-1,3,S
1,47,40845,1340,,1,0,S
1,96,40847,,,-2,0,S
0,18,40847,1731,,1,0,S
1,4,40853,,23,-1,4,S
1,57,40854,3935,,1,0,S
0,74,40855,,,-2,0,S
1,45,40857,772,,1,0,S
0,1,40858,,24,-1,6,S
1,85,40859,,,-2,0,S
0,42,40860,132,,1,0,S
1,35,40860,,,0,0,S
0,45,40865,2927,,1,0,S
1,44,40866,1993,,1,0,S
1,12,40866,,39,-1,2,S
0,7,40868,,9,-1,3,S
1,73,40869,,,-2,0,S
1,43,40872,213,,1,0,S
1,74,40873,,,-2,0,S
0,32,40875,156,,1,0,S
1,76,40878,,,-2,0,S
1,10,40879,,42,-1,3,S
0,52,40879,4212,,1,0,S
1,94,40880,,,-2,0,S
0,89,40880,,,-2,0,S
0,67,40881,,,-2,0,S
1,62,40883,3547,,1,0,S
1,60,40885,3962,,1,0,S
1,70,40886,,,-2,0,S
0,29,40886,3216,,1,0,S
0,10,40888,,19,-1,3,S
0,44,40889,3706,,1,0,S
0,29,40891,537,,1,0,S
0,31,40895,1532,,1,0,S
0,26,40895,4131,,1,0,S
0,46,40897,3787,,1,0,S
1,30,40898,4617,,1,0,S
1,93,40901,,,-2,0,S
1,33,40901,3992,,1,0,S
0,92,40902,,,-2,0,S
1,43,40904,2538,,1,0,S
1,61,40905,1581,,1,0,S
0,96,40905,,,-2,0,S
1,21,40907,760,,1,0,S
0,39,40910,440,,1,0,S
1,0,40915,,47,-1,6,S
1,18,40915,552,,1,0,S
1,13,40918,,6,-1,2,S
0,51,40919,4501,,1,0,S
0,63,40925,2910,,1,0,S
0,95,40928,,,-2,0,S
0,19,40930,582,,1,0,S
0,51,40934,2088,,1,0,S
1,83,40935,,,-2,0,S
1,14,40937,,29,-1,2,S
1,83,40939,,,-2,0,S
1,80,40942,,,-2,0,S
1,91,40942,,,-2,0,S
1,29,40946,30,,1,0,S
1,24,40948,,,0,0,S
0,6,40950,,42,-1,3,S
1,95,40951,,,-2,0,S
1,83,40953,,,-2,0,S
0,13,40954,,48,-1,2,S
0,3,40957,,29,-1,5,S
1,82,40959,,,-2,0,S
1,37,40961,,,0,0,S
0,36,40962,4795,,1,0,S
0,49,40962,3880,,1,0,S
0,61,40966,2324,,1,0,S
0,98,40969,,,-2,0,S
1,37,40972,3401,,1,0,S
1,94,40973,,,-2,0,S
1,13,40973,,5,-1,2,S
1,15,40979,,49,-1,1,S
0,30,40984,1726,,1,0,S
0,76,40987,,,-2,0,S
1,8,40988,,4,-1,3,S
0,98,40990,,,-2,0,S
0,55,40991,,,0,0,S
0,47,40991,2961,,1,0,S
0,40,40992,3500,,1,0,S
0,99,40992,,,-2,0,S
0,23,40993,4122,,1,0,S
1,57,40993,2508,,1,0,S
1,54,40994,2578,,1,0,S
1,91,40999,,,-2,0,S
0,45,41004,142,,1,0,S
0,5,41005,,12,-1,4,S
0,49,41007,2387,,1,0,S
0,88,41009,,,-2,0,S
1,62,41010,591,,1,0,S
1,12,41011,,12,-1,2,S
0,60,41011,2821,,1,0,S
0,35,41014,3996,,1,0,S
1,94,41015,,,-2,0,S
1,20,41020,2334,,1,0,S
0,44,41021,2625,,1,0,S
0,65,41026,,,0,0,S
0,85,41029,,,-2,0,S
1,89,41030,,,-2,0,S
1,39,41032,1277,,1,0,S
0,1,41038,,44,-1,6,S
0,48,41041,802,,1,0,S
1,71,41042,,,-2,0,S
0,76,41045,,,-2,0,S
0,3,41046,,3,-1,5,S
1,94,41047,,,-2,0,S
1,80,41049,,,-2,0,S
1,68,41050,,,-2,0,S
1,42,41054,3369,,1,0,S
0,16,41055,,59,-1,1,S
1,70,41056,,,-2,0,S
1,90,41056,,,-2,0,S
0,41,41058,3971,,1,0,S
1,0,41058,,8,-1,6,S
0,55,41060,3996,,1,0,S
0,80,41060,,,-2,0,S
1,10,41060,,40,-1,3,S
1,32,41061,1452,,1,0,S
0,60,41062,721,,1,0,S
0,50,41065,3755,,1,0,S
0,53,41065,3433,,1,0,S
0,4,41067,,61,-1,4,S
1,40,41068,3749,,1,0,S
0,33,41069,4098,,1,0,S
0,59,41072,165,,1,0,S
0,5,41075,,38,-1,4,S
1,60,41075,2823,,1,0,S
1,33,41076,262,,1,0,S
1,91,41079,,,-2,0,S
1,88,41080,,,-2,0,S
1,12,41081,,36,-1,2,S
0,23,41086,135,,1,0,S
0,16,41088,,18,-1,1,S
0,80,41094,,,-2,0,S
1,36,41097,2322,,1,0,S
0,16,41097,,16,-1,1,S
1,55,41098,599,,1,0,S
0,74,41098,,,-2,0,S
0,22,41099,255,,1,0,S
1,50,41099,4065,,1,0,S
1,2,41100,,36,-1,5,S
0,53,41102,3737,,1,0,S
1,85,41102,,,-2,0,S
1,66,41102,,,-2,0,S
1,57,41104,3352,,1,0,S
0,54,41106,1888,,1,0,S
1,83,41106,,,-2,0,S
1,26,41106,3491,,1,0,S
0,74,41108,,,-2,0,S
0,72,41110,,,-2,0,S
0,8,41110,,13,-1,3,S
0,80,41112,,,-2,0,S
0,17,41113,,20,-1,1,S
1,84,41114,,,-2,0,S
1,35,41114,4479,,1,0,S
0,9,41115,,61,-1,3,S
0,46,41117,4591,,1,0,S
0,81,41118,,,-2,0,S
0,37,41121,336,,1,0,S
1,98,41121,,,-2,0,S
0,38,41122,3624,,1,0,S
1,70,41124,,,-2,0,S
0,83,41124,,,-2,0,S
1,46,41126,2605,,1,0,S
1,7,41128,,43,-1,3,S
1,99,41129,,,-2,0,S
1,91,41129,,,-2,0,S
1,50,41130,2329,,1,0,S
1,52,41134,2381,,1,0,S
1,55,41135,330,,1,0,S
1,95,41137,,,-2,0,S
0,68,41138,,,-2,0,S
1,51,41142,1744,,1,0,S
1,25,41147,1663,,1,0,S
1,3,41148,,64,-1,5,S
0,30,41150,2845,,1,0,S
1,74,41152,,,-2,0,S
0,38,41158,3758,,1,0,S
1,52,41159,139,,1,0,S
0,53,41159,3442,,1,0,S
0,69,41160,,,-2,0,S
0,25,41163,1965,,1,0,S
0,67,41164,,,-2,0,S
1,27,41164,2744,,1,0,S
0,74,41166,,,-2,0,S
1,13,41168,,20,-1,2,S
1,39,41170,2900,,1,0,S
0,26,41171,,,0,0,S
1,81,41173,,,-2,0,S
1,91,41174,,,-2,0,S
0,9,41177,,47,-1,3,S
0,58,41178,1018,,1,0,S
0,81,41179,,,-2,0,S
1,22,41180,939,,1,0,S
1,35,41182,450,,1,0,S
1,41,41186,2992,,1,0,S
1,88,41188,,,-2,0,S
1,71,41189,,,-2,0,S
1,58,41191,3581,,1,0,S
0,24,41191,4215,,1,0,S
0,90,41193,,,-2,0,S
1,15,41200,,27,-1,1,S
0,38,41200,1584,,1,0,S
1,98,41201,,,-2,0,S
1,71,41201,,,-2,0,S
0,5,41203,,56,-1,4,S
0,58,41204,3962,,1,0,S
0,63,41207,4691,,1,0,S
1,92,41207,,,-2,0,S
1,98,41209,,,-2,0,S
0,36,41210,4016,,1,0,S
1,54,41211,1834,,1,0,S
0,55,41212,2840,,1,0,S
1,99,41214,,,-2,0,S
1,4,41218,,63,-1,4,S
1,95,41218,,,-2,0,S
1,3,41224,,54,-1,5,S
1,54,41225,1180,,1,0,S
0,61,41226,3226,,1,0,S
0,49,41226,292,,1,0,S
1,47,41228,4476,,1,0,S
1,75,41228,,,-2,0,S
0,76,41230,,,-2,0,S
0,79,41232,,,-2,0,S
1,19,41232,1569,,1,0,S
0,78,41233,,,-2,0,S
1,30,41233,1696,,1,0,S
0,5,41243,,45,-1,4,S
1,28,41245,2183,,1,0,S
1,77,41246,,,-2,0,S
1,25,41248,1370,,1,0,S
0,50,41251,3265,,1,0,S
1,15,41255,,38,-1,1,S
0,43,41257,71,,1,0,S
1,78,41258,,,-2,0,S
0,19,41260,3075,,1,0,S
1,51,41260,1903,,1,0,S
1,75,41262,,,-2,0,S
0,10,41265,,50,-1,3,S
0,54,41266,1048,,1,0,S
0,17,41267,,41,-1,1,S
1,67,41267,,,-2,0,S
0,33,41268,3484,,1,0,S
1,50,41270,1848,,1,0,S
1,58,41272,3578,,1,0,S
0,6,41273,,9,-1,3,S
1,19,41274,1414,,1,0,S
1,67,41275,,,-2,0,S
0,84,41277,,,-2,0,S
1,14,41278,,64,-1,2,S
1,3,41286,,48,-1,5,S
1,72,41286,,,-2,0,S
0,35,41286,3401,,1,0,S
1,20,41287,364,,1,0,S
1,57,41287,4436,,1,0,S
0,21,41289,2843,,1,0,S
1,72,41290,,,-2,0,S
1,32,41297,1916,,1,0,S
0,10,41298,,8,-1,3,S
0,7,41300,,2,-1,3,S
0,62,41302,3005,,1,0,S
1,49,41303,,,0,0,S
1,67,41304,,,-2,0,S
0,46,41305,1806,,1,0,S
1,0,41308,,29,-1,6,S
1,48,41308,4465,,1,0,S
1,91,41310,,,-2,0,S
0,89,41312,,,-2,0,S
1,94,41313,,,-2,0,S
1,56,41320,1614,,1,0,S
1,89,41322,,,-2,0,S
1,66,41324,,,-2,0,S
1,99,41324,,,-2,0,S
0,68,41325,,,-2,0,S
1,54,41325,1160,,1,0,S
1,45,41329,53,,1,0,S
1,82,41335,,,-2,0,S
1,93,41336,,,-2,0,S
1,11,41338,,23,-1,3,S
1,56,41340,1984,,1,0,S
1,11,41342,,27,-1,3,S
1,36,41342,3043,,1,0,S
0,84,41346,,,-2,0,S
1,30,41346,,,0,0,S
1,32,41347,2472,,1,0,S
0,53,41351,696,,1,0,S
0,39,41354,2536,,1,0,S
0,2,41356,,6,-1,5,S
1,19,41357,4254,,1,0,S
0,86,41358,,,-2,0,S
1,75,41359,,,-2,0,S
1,56,41361,3688,,1,0,S
0,30,41362,4284,,1,0,S
1,90,41364,,,-2,0,S
0,1,41367,,7,-1,6,S
0,70,41367,,,-2,0,S
1,97,41369,,,-2,0,S
0,57,41370,3302,,1,0,S
1,1,41371,,1,-1,6,S
0,24,41372,1779,,1,0,S
1,38,41373,3071,,1,0,S
0,51,41374,689,,1,0,S
1,71,41375,,,-2,0,S
1,74,41375,,,-2,0,S
0,60,41376,876,,1,0,S
1,74,41377,,,-2,0,S
0,42,41379,3920,,1,0,S
0,73,41380,,,-2,0,S
0,97,41381,,,-2,0,S
0,11,41382,,52,-1,3,S
1,54,41385,4795,,1,0,S
1,91,41386,,,-2,0,S
0,25,41387,2675,,1,0,S
1,51,41388,3622,,1,0,S
0,74,41388,,,-2,0,S
1,84,41388,,,-2,0,S
0,23,41389,4689,,1,0,S
0,39,41390,1675,,1,0,S
1,67,41390,,,-2,0,S
0,53,41392,431,,1,0,S
0,30,41393,2963,,1,0,S
0,70,41398,,,-2,0,S
0,67,41398,,,-2,0,S
1,28,41404,4142,,1,0,S
1,34,41406,,,0,0,S
0,60,41407,2286,,1,0,S
1,20,41409,1616,,1,0,S
1,84,41411,,,-2,0,S
1,78,41413,,,-2,0,S
0,47,41413,327,,1,0,S
0,62,41414,4350,,1,0,S
1,94,41414,,,-2,0,S
0,76,41415,,,-2,0,S
1,86,41416,,,-2,0,S
1,82,41417,,,-2,0,S
1,56,41418,3261,,1,0,S
0,72,41418,,,-2,0,S
1,49,41421,2851,,1,0,S
1,32,41425,63,,1,0,S
1,37,41426,3978,,1,0,S
0,51,41427,,,0,0,S
1,78,41430,,,-2,0,S
